label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
X,0.204924881,0.698453128,-6.86E-09,0.293473303,0.643822134,0.001749731,0.330385625,0.576951981,-0.014977701,0.35081166,0.530631065,-0.039716125,0.350784749,0.495310426,-0.062117785,0.262792856,0.429601997,-0.014953258,0.286166042,0.335705459,-0.049046908,0.329637408,0.322310805,-0.069288276,0.36288482,0.343477607,-0.07950557,0.235403568,0.444279611,-0.035386093,0.334383458,0.442450047,-0.073198386,0.336624354,0.498888433,-0.079820774,0.314427406,0.518167794,-0.077993721,0.223020926,0.480547696,-0.057647977,0.321796536,0.507414103,-0.086770147,0.31526342,0.556591332,-0.077710062,0.291149735,0.566015184,-0.067453369,0.224473059,0.527930975,-0.081392512,0.300123036,0.561457574,-0.094699286,0.29460004,0.596090436,-0.084654368,0.272714019,0.599268675,-0.07441932
X,0.20618099,0.699089825,-3.23E-08,0.294828236,0.645192683,0.003015429,0.331326246,0.578294456,-0.012635696,0.351153165,0.533307612,-0.036748495,0.353592634,0.498907715,-0.058810335,0.267469466,0.430410892,-0.012315062,0.293985993,0.334621668,-0.046568867,0.338992,0.324564338,-0.06738016,0.371868223,0.35043925,-0.077489048,0.240143225,0.444079667,-0.032913055,0.339394659,0.44593215,-0.06953416,0.341175675,0.503745556,-0.076378338,0.318533927,0.522382915,-0.074742153,0.227663964,0.479799867,-0.055421021,0.326572597,0.510962427,-0.083854899,0.319265932,0.56182456,-0.075327165,0.295407265,0.571042418,-0.065338761,0.22920239,0.526167214,-0.079228625,0.302438855,0.561332583,-0.091669559,0.296429753,0.598325431,-0.081019707,0.275367081,0.603133023,-0.070197314
X,0.205644548,0.691082478,-5.08E-08,0.289993703,0.639906526,0.00148277,0.326208681,0.57471633,-0.015019692,0.347317576,0.528861225,-0.039575096,0.349234641,0.490584731,-0.061677698,0.264631987,0.425440878,-0.014539255,0.293210536,0.328925133,-0.049035456,0.338630766,0.322580665,-0.069585308,0.370714813,0.35206306,-0.079092048,0.236568347,0.438047767,-0.03408359,0.334776998,0.43965593,-0.070023723,0.336960584,0.497321069,-0.076578505,0.314757943,0.515844226,-0.074913472,0.223617032,0.472750306,-0.055541076,0.321765423,0.501171768,-0.083692737,0.316814363,0.552699387,-0.074639,0.294800788,0.563332915,-0.06407389,0.224787861,0.51814878,-0.078363135,0.299270093,0.54983151,-0.090939388,0.297027439,0.585128725,-0.079860322,0.278943211,0.590301871,-0.068289377
X,0.207575768,0.683307767,-4.64E-08,0.293196768,0.631767929,0.002341666,0.329662859,0.565189183,-0.012291561,0.348772109,0.521338642,-0.034755073,0.349484265,0.484789193,-0.054924238,0.266438842,0.419013739,-0.012967138,0.298009515,0.325244367,-0.044962816,0.343567342,0.319141179,-0.063871548,0.375380635,0.346546978,-0.072984464,0.239821166,0.42991367,-0.032188375,0.338032752,0.431899846,-0.065833345,0.340114564,0.488396615,-0.071710952,0.318148911,0.506274819,-0.070388988,0.228588879,0.463231593,-0.053148542,0.326522171,0.491305739,-0.078642689,0.32079187,0.541455865,-0.069851041,0.298579395,0.551549435,-0.060701415,0.231676161,0.507788062,-0.075507551,0.305320829,0.54233408,-0.086384557,0.300230116,0.578055859,-0.076036356,0.2799716,0.582916558,-0.066043243
X,0.213003039,0.68322891,7.50E-09,0.290372968,0.628878057,0.00048451,0.323829561,0.560285926,-0.015673067,0.343335122,0.51251483,-0.039127193,0.34003529,0.474398345,-0.060585171,0.259421825,0.424703121,-0.013382183,0.272528827,0.332741618,-0.045735274,0.309991091,0.305503607,-0.064659439,0.341576964,0.312988579,-0.073864609,0.231880441,0.437647134,-0.032116238,0.325518757,0.43233034,-0.069087952,0.328485042,0.491729379,-0.075276539,0.306538224,0.511685729,-0.07230451,0.219145954,0.469542116,-0.052756224,0.312159449,0.490528584,-0.082327895,0.308333874,0.541426659,-0.07374607,0.285622358,0.551551223,-0.062887214,0.219009548,0.512375712,-0.074640848,0.290347695,0.54028368,-0.088283896,0.28965348,0.575859904,-0.078130923,0.270935982,0.581838012,-0.067174703
H,0.18482247,0.610093415,7.71E-07,0.243539482,0.505037069,0.011802227,0.326531768,0.476812392,0.007859441,0.382055402,0.507110178,0.000438326,0.416845202,0.547677338,-0.006979274,0.371788025,0.447617233,-0.022064865,0.475320429,0.470742315,-0.031211389,0.531316996,0.481980979,-0.034638617,0.574356854,0.491611302,-0.035778575,0.377108723,0.517089486,-0.035148941,0.480208278,0.530657053,-0.036901727,0.541697204,0.535268486,-0.038431071,0.588199914,0.539361238,-0.041840218,0.371808678,0.590738535,-0.043688104,0.418040335,0.609279275,-0.035542354,0.389386177,0.602995574,-0.021286659,0.358148187,0.592942059,-0.013518514,0.355446398,0.653832555,-0.052690532,0.375848383,0.651605546,-0.036261562,0.353247881,0.64587146,-0.015079916,0.330435514,0.640418589,-0.000426241
H,0.205099881,0.615150511,7.70E-07,0.263551176,0.511694551,0.011015424,0.345479101,0.483125359,0.00826068,0.398260891,0.511143148,0.001382522,0.428866714,0.55185008,-0.005430508,0.392256796,0.455713481,-0.016248871,0.492820531,0.478063375,-0.026511787,0.548606694,0.489224017,-0.030721577,0.591328084,0.497659594,-0.032035302,0.397436976,0.523502588,-0.02992375,0.497241199,0.536197305,-0.033889014,0.557676196,0.543243051,-0.037717786,0.604033649,0.548174441,-0.041460052,0.391398162,0.595435739,-0.039934106,0.424845755,0.615912914,-0.036891099,0.396256208,0.612486959,-0.028008448,0.367885798,0.602128565,-0.021851839,0.374377429,0.657305121,-0.050238188,0.386523575,0.659844518,-0.037557829,0.363031358,0.655055642,-0.019763047,0.340824366,0.648224294,-0.006598911
H,0.221075535,0.572652757,6.27E-07,0.261093497,0.500281811,0.000467219,0.316431433,0.478208542,-0.006587868,0.357991308,0.504726768,-0.015430436,0.382150173,0.540208817,-0.02349413,0.342654228,0.452793568,-0.020990282,0.417969584,0.461674631,-0.034347624,0.461389184,0.465199947,-0.040587429,0.49441421,0.466220856,-0.042990472,0.348375738,0.502257705,-0.029715458,0.423830688,0.505590796,-0.040278085,0.469065994,0.502052665,-0.045256324,0.503429532,0.496746093,-0.047810297,0.347174317,0.555841148,-0.036585394,0.380976617,0.574840724,-0.043426696,0.360567629,0.574826002,-0.037300494,0.339296013,0.569028258,-0.030176904,0.339002609,0.603853703,-0.044024132,0.356620342,0.610154152,-0.041046139,0.339961588,0.609303415,-0.028370189,0.324339867,0.606651247,-0.017437968
H,0.166413814,0.56676209,1.01E-06,0.246635363,0.419311702,0.025759159,0.364116043,0.376426071,0.033888496,0.448693842,0.410702556,0.03334919,0.50229907,0.462129235,0.034387503,0.445018142,0.334723949,0.01925312,0.585246086,0.358029544,0.02074792,0.657663822,0.36766687,0.025168847,0.715280652,0.371600926,0.029188052,0.45397979,0.427884161,-0.00020882,0.588449597,0.441870779,0.002302094,0.669855595,0.441313714,-0.003453067,0.730993271,0.439524204,-0.008750346,0.445565134,0.522000432,-0.016235989,0.480702698,0.568663061,-0.010121488,0.435611725,0.575532973,-0.005842928,0.394055963,0.565155208,-0.00152228,0.426248729,0.601234615,-0.03168444,0.433383524,0.632049799,-0.01458032,0.396856397,0.631752789,0.000418057,0.367249995,0.619746208,0.012035829
H,0.177528471,0.602331996,9.15E-07,0.25658226,0.458347678,0.020880383,0.37705031,0.409707308,0.027287953,0.470447838,0.429347575,0.027054595,0.528864503,0.47292462,0.028894074,0.462992191,0.390685856,0.006873066,0.59940666,0.419534415,0.005699632,0.671393633,0.431319475,0.009598477,0.728376508,0.43822214,0.012485087,0.470289052,0.488415956,-0.009288898,0.601386845,0.504532218,-0.01000101,0.680544674,0.503947377,-0.013790288,0.739150286,0.504956126,-0.018209444,0.457779348,0.584882379,-0.021827471,0.507008672,0.613724351,-0.019991709,0.467592716,0.618259072,-0.012442385,0.424347103,0.613503397,-0.00603094,0.43317616,0.666161954,-0.0339965,0.450956225,0.689546466,-0.023804342,0.421253234,0.689981461,-0.011237849,0.393910646,0.680943191,-0.000766111
P,0.120270923,0.644162118,7.16E-07,0.186212003,0.546781421,0.015104261,0.276610821,0.508087277,0.010582014,0.343240321,0.517504871,0.00099872,0.390109181,0.549285829,-0.00813139,0.33383131,0.466549933,-0.018634224,0.439695686,0.483373404,-0.028621655,0.500024319,0.489216983,-0.032861657,0.550035894,0.491246104,-0.036006723,0.336359441,0.527844012,-0.034754347,0.427801847,0.600443721,-0.038411204,0.477709234,0.638506353,-0.038063005,0.519061625,0.658058167,-0.04156518,0.327354431,0.597478092,-0.047074955,0.366975278,0.657311618,-0.043984704,0.334091216,0.654307485,-0.029845009,0.304131359,0.637132168,-0.022677749,0.311594605,0.661374152,-0.059617296,0.341626555,0.697586596,-0.048295777,0.314130157,0.694518507,-0.029806392,0.287883162,0.678471625,-0.017397258
P,0.141848952,0.637030542,5.66E-07,0.208498597,0.544960022,0.01238697,0.302612513,0.512859583,0.007034917,0.373551309,0.525247753,-0.002641789,0.424087346,0.550492108,-0.011657496,0.357185155,0.464087486,-0.020795204,0.458796144,0.481628001,-0.033297516,0.518208265,0.489494979,-0.039143905,0.566930592,0.493304849,-0.043671601,0.3581025,0.522364974,-0.037180822,0.442694545,0.608986497,-0.043126587,0.476393938,0.647732377,-0.042223662,0.506266117,0.66033268,-0.045622975,0.347009391,0.591415584,-0.050532516,0.387663692,0.658795297,-0.0525188,0.35435009,0.659161806,-0.038160391,0.329137295,0.641905844,-0.030912196,0.328969061,0.657690465,-0.064065471,0.360839009,0.699327767,-0.056932196,0.329544753,0.697790027,-0.038527053,0.30461821,0.680297136,-0.026467619
P,0.139864951,0.62502408,1.18E-07,0.206168637,0.529639184,0.014646814,0.296433628,0.497538298,0.009481656,0.364432931,0.510753512,-0.000202843,0.4123725,0.540047348,-0.009983215,0.350284636,0.44878304,-0.022123756,0.45352155,0.467775345,-0.032642327,0.511191487,0.473028392,-0.036538802,0.558495581,0.47258541,-0.040904552,0.351643145,0.508714378,-0.039028943,0.412010938,0.58746767,-0.04560551,0.398949623,0.611640751,-0.040657256,0.389929533,0.606134593,-0.040541381,0.341345131,0.580218852,-0.052184541,0.378215939,0.638377368,-0.053019509,0.348421693,0.642723382,-0.035785563,0.324738622,0.62428689,-0.027963243,0.324611992,0.644902527,-0.06515988,0.355334222,0.679978848,-0.056722786,0.326083899,0.681465507,-0.037361912,0.300594658,0.664167047,-0.025007468
P,0.142237738,0.610516071,6.79E-07,0.207361236,0.520885706,0.007933055,0.297163248,0.489436716,0.00030407,0.363601714,0.505475283,-0.010926542,0.410120487,0.537371516,-0.021175073,0.350749552,0.447115421,-0.025838951,0.451634049,0.458462477,-0.040227383,0.510190129,0.461215198,-0.047321003,0.559024155,0.461106926,-0.052739676,0.350668609,0.50825721,-0.040333249,0.43853569,0.585015595,-0.049092606,0.481220663,0.624107838,-0.049491085,0.518883944,0.64124763,-0.053175058,0.339719266,0.576755404,-0.052026976,0.380683392,0.633784294,-0.054778956,0.348902196,0.631857216,-0.040169504,0.323051453,0.615295231,-0.032358967,0.322066367,0.641830087,-0.064557828,0.352161527,0.67770046,-0.058604244,0.322840065,0.673394382,-0.040743247,0.29911831,0.656576931,-0.028709197
G,0.24330847,0.652261853,1.45E-07,0.313411623,0.632649362,-0.002750029,0.374251485,0.588702381,-0.013637603,0.428705692,0.573037028,-0.029390845,0.477907002,0.571790278,-0.043723539,0.343274772,0.444972634,0.00571991,0.422261775,0.463038683,-0.018190201,0.467485905,0.475532949,-0.036834929,0.50573808,0.480213642,-0.050797805,0.329165995,0.432850868,-0.007885822,0.409944534,0.485486448,-0.039444011,0.389586955,0.538942635,-0.050348841,0.367002428,0.547210753,-0.052798513,0.319741577,0.442317367,-0.024030084,0.395961285,0.509206355,-0.052382544,0.370292842,0.553886414,-0.048505656,0.346236467,0.551289976,-0.040444449,0.313505054,0.467246771,-0.041553881,0.370345592,0.522053599,-0.05751868,0.352761716,0.554858088,-0.05284474,0.330962062,0.55039084,-0.046011973
G,0.269961685,0.64671725,1.02E-07,0.336010486,0.617504895,-0.001542497,0.390964687,0.564508021,-0.009431886,0.439082503,0.54226166,-0.022177458,0.482584417,0.533261538,-0.033342343,0.344370067,0.436239302,0.011927211,0.420542777,0.448523074,-0.013027952,0.463399559,0.467933595,-0.033923797,0.49905926,0.477787852,-0.048790552,0.327811867,0.424618423,-0.001464341,0.407430887,0.464667678,-0.033337209,0.389174998,0.52166003,-0.046437468,0.367628366,0.533647358,-0.049855005,0.316837311,0.433510184,-0.017714553,0.394178391,0.488686353,-0.046239223,0.37242946,0.536426604,-0.044343032,0.349604994,0.535944104,-0.036902856,0.309954762,0.456214041,-0.035241723,0.369920552,0.502942204,-0.050817817,0.355368316,0.53752315,-0.046272997,0.334272146,0.534942031,-0.039157718
G,0.280078888,0.599641919,1.17E-07,0.323693126,0.586011171,0.000367979,0.354194582,0.559661865,-0.005632728,0.375429779,0.545441628,-0.015718894,0.396614552,0.538101315,-0.02513537,0.340305597,0.458695799,0.00808983,0.394849926,0.465918332,-0.009404214,0.428071082,0.471577078,-0.024910474,0.455713451,0.472338319,-0.036237281,0.32883659,0.44668138,-0.002683742,0.378946304,0.476539642,-0.025831655,0.368344724,0.516848624,-0.036624383,0.354401559,0.529440761,-0.040324342,0.320069849,0.447779536,-0.015157257,0.370223194,0.486771762,-0.035429493,0.354715854,0.520526171,-0.034233555,0.336540073,0.524789393,-0.029387465,0.312701553,0.458878517,-0.028365877,0.351129591,0.491681814,-0.039614812,0.341096103,0.516117096,-0.035851445,0.325229168,0.51763767,-0.030534977
G,0.246101141,0.61586386,1.13E-07,0.292011857,0.601762414,-0.001505241,0.328887135,0.577995598,-0.010007557,0.359794289,0.566356599,-0.022677368,0.390582174,0.567507982,-0.034799393,0.317136288,0.478887409,0.004273708,0.367837906,0.483224124,-0.01384157,0.398095906,0.488281369,-0.02884949,0.423156619,0.490037948,-0.039559379,0.304507703,0.467738867,-0.006250119,0.352498025,0.496893078,-0.030397125,0.343784183,0.538228929,-0.040455103,0.331106812,0.554677904,-0.043215767,0.293606371,0.46984762,-0.018542951,0.341470838,0.508307457,-0.039870415,0.328564733,0.543218493,-0.037785847,0.313142359,0.55224359,-0.031679507,0.284471154,0.482652932,-0.031740736,0.321424156,0.514664948,-0.043192752,0.313832462,0.53801322,-0.039065246,0.301205963,0.541915953,-0.03304217
G,0.294762075,0.608741164,1.14E-07,0.380506992,0.568105519,-0.002920875,0.450614989,0.505669653,-0.014862116,0.510005355,0.477303535,-0.033212923,0.565467119,0.471745759,-0.049342353,0.39851591,0.334986955,0.013992605,0.489266515,0.354005426,-0.017832046,0.54072988,0.383635134,-0.043308798,0.585430682,0.40267694,-0.061023202,0.373685658,0.318952113,-0.002619716,0.47168982,0.382293969,-0.040579289,0.444831431,0.452197254,-0.05472954,0.418758512,0.462887764,-0.057778243,0.355208814,0.331665874,-0.023203729,0.449642271,0.415807992,-0.058076896,0.420874417,0.474531949,-0.055101078,0.395905167,0.471966118,-0.045542102,0.341942012,0.363412082,-0.045652062,0.416254997,0.430561453,-0.064219087,0.397936583,0.473233193,-0.058100399,0.372570843,0.469020069,-0.048794456
Q,0.753733754,0.467864245,-5.09E-07,0.65154624,0.460525602,-0.006260703,0.575640976,0.435632229,-0.029088467,0.529182255,0.43108508,-0.056638665,0.490849853,0.441695631,-0.081652731,0.559665263,0.243572265,-0.024771698,0.466734618,0.218030319,-0.07057628,0.406528711,0.241212979,-0.099156193,0.368542224,0.280525208,-0.115256622,0.597711384,0.232905269,-0.044165015,0.500019372,0.332032114,-0.083518147,0.529932082,0.386677653,-0.08853361,0.559176087,0.379757673,-0.089090519,0.632673979,0.260427654,-0.067602657,0.549672663,0.390324682,-0.096474566,0.583112657,0.428790122,-0.077761792,0.606142581,0.406072617,-0.063996464,0.66099596,0.310964286,-0.093873605,0.595698416,0.412302136,-0.107517213,0.616654098,0.442385256,-0.090754129,0.634420514,0.425316542,-0.076994486
Q,0.781396627,0.483822644,-4.19E-07,0.69629693,0.482475162,-0.012614926,0.619846225,0.489301056,-0.041522469,0.568413079,0.530070066,-0.073157623,0.530373573,0.582639575,-0.102192461,0.586225688,0.340376288,-0.047087211,0.498350114,0.369034976,-0.092276961,0.461941659,0.419674069,-0.112585276,0.448301315,0.473024517,-0.121620357,0.625639141,0.336785913,-0.06217074,0.559034288,0.465147197,-0.10269051,0.597856343,0.487928659,-0.101447977,0.616394818,0.460396349,-0.097114354,0.66641885,0.36012882,-0.080437213,0.615735233,0.500213623,-0.109576076,0.652129292,0.499477297,-0.090112694,0.663637519,0.458250135,-0.075685926,0.703516841,0.395652831,-0.100908205,0.661151826,0.504677951,-0.117254898,0.684913099,0.50307858,-0.103189692,0.695615828,0.466121942,-0.090947844
Q,0.661212325,0.456894189,-5.52E-07,0.568030894,0.469237417,-0.00591617,0.490842879,0.476973176,-0.028072216,0.446762294,0.500096679,-0.053758275,0.413792819,0.520645916,-0.076467611,0.452167362,0.309111774,-0.027946403,0.363653779,0.362433702,-0.072474085,0.327156067,0.426101387,-0.099899575,0.309574038,0.482688189,-0.115345061,0.486484498,0.30395481,-0.046436477,0.412791401,0.431647092,-0.086162165,0.454482436,0.459225804,-0.091693617,0.47953704,0.434752226,-0.092585586,0.521280706,0.327954501,-0.068399556,0.469096631,0.471636266,-0.099620476,0.510451198,0.482019603,-0.084767327,0.524974763,0.444293499,-0.072991349,0.554492474,0.368623912,-0.092303842,0.513338447,0.480611026,-0.110029429,0.539085865,0.490022451,-0.097771063,0.548554242,0.459635973,-0.087116301
Q,0.609490216,0.33791849,-4.18E-07,0.555685163,0.362234175,-0.003615828,0.503079772,0.377803653,-0.016687388,0.469303608,0.389543205,-0.031816248,0.440571427,0.39976269,-0.04514638,0.470444947,0.263919085,-0.017693507,0.414712548,0.305434823,-0.043787114,0.395494729,0.349842757,-0.061134897,0.388319582,0.388655663,-0.071657509,0.487716734,0.25022766,-0.02834462,0.449597418,0.336771905,-0.050474767,0.478032917,0.352535397,-0.053767785,0.497053385,0.339270532,-0.055425767,0.50860709,0.256541669,-0.040967092,0.480809033,0.345972627,-0.057436686,0.509180248,0.352378041,-0.047290906,0.520967841,0.332512647,-0.040984668,0.531710505,0.27327472,-0.05501939,0.513155222,0.338370055,-0.067052044,0.532609105,0.346088916,-0.060341306,0.541468203,0.33174783,-0.054433193
Q,0.756059825,0.360921234,-8.12E-07,0.6196087,0.370761007,-0.014663545,0.495297909,0.388755262,-0.055219289,0.419650346,0.457621485,-0.099447832,0.359910816,0.531706274,-0.140660673,0.436567664,0.135986418,-0.064575069,0.303754777,0.234326184,-0.135337666,0.249277309,0.341599762,-0.180354357,0.222011536,0.436497152,-0.20807308,0.489752203,0.131032586,-0.090812825,0.391044855,0.35529843,-0.153162569,0.458064944,0.391586065,-0.16289553,0.494603068,0.345318854,-0.168342561,0.547790766,0.174236923,-0.121276312,0.476809084,0.413916796,-0.165341303,0.540748775,0.422081649,-0.143735573,0.561594725,0.358250171,-0.131157175,0.602727413,0.242177352,-0.155137166,0.553064287,0.43290633,-0.185434505,0.595653653,0.434811324,-0.171690181,0.610655308,0.375535637,-0.160635233
G,0.811375976,0.548875868,-6.61E-07,0.715203285,0.519531727,-0.006906508,0.626383066,0.453667879,-0.021032363,0.559906781,0.42323941,-0.040427979,0.491685688,0.415626705,-0.05758388,0.671357036,0.270164937,0.005371281,0.575517416,0.290664166,-0.02975117,0.513502479,0.300665557,-0.057652842,0.459216774,0.309836388,-0.07859578,0.705563843,0.255857646,-0.013625058,0.599313676,0.332109302,-0.054418534,0.637554705,0.400518805,-0.065341011,0.674025774,0.406695962,-0.066975422,0.739216328,0.273585856,-0.037707034,0.636730134,0.380485237,-0.072559863,0.680294156,0.431673408,-0.06079933,0.715749919,0.416164547,-0.048751291,0.766270161,0.314883888,-0.065015763,0.686518669,0.400965393,-0.088563122,0.710140228,0.44225961,-0.081488058,0.736283243,0.432509512,-0.072879598
G,0.802300274,0.568971515,-6.70E-07,0.6993258,0.536288738,-0.004301794,0.609448195,0.474132985,-0.019541783,0.543247104,0.44641915,-0.040326066,0.476177156,0.439054996,-0.059082169,0.655256212,0.282816589,0.003886574,0.553716362,0.306086063,-0.032643724,0.491919965,0.321460247,-0.061658047,0.437125206,0.334579229,-0.083134092,0.686831772,0.271154672,-0.017264888,0.573614478,0.350560457,-0.056574069,0.607889175,0.417387843,-0.067675591,0.640060067,0.420832217,-0.071197204,0.716783822,0.292765141,-0.043269787,0.610752344,0.402111739,-0.077479936,0.656020582,0.451222062,-0.065897226,0.692381084,0.431847632,-0.055327013,0.740076661,0.338248312,-0.072127864,0.658371449,0.427694499,-0.096118025,0.685537219,0.469262719,-0.089007139,0.713818848,0.457293332,-0.081005163
G,0.793600738,0.553245127,-6.09E-07,0.690446019,0.523776054,-0.001550269,0.601900458,0.462463856,-0.013072692,0.535870075,0.43584758,-0.030799069,0.469128817,0.427264392,-0.046717431,0.643917203,0.273061454,0.012130195,0.546490371,0.299347579,-0.022099929,0.48687458,0.31570828,-0.050094839,0.433519036,0.328193158,-0.070585139,0.671025991,0.261435449,-0.010145075,0.556387901,0.322986186,-0.044053454,0.556142688,0.371255934,-0.057343591,0.55321157,0.363242507,-0.064301267,0.699367166,0.282108635,-0.037367851,0.595647752,0.388158679,-0.071383648,0.640119314,0.436651736,-0.064430773,0.674627066,0.417181432,-0.056538761,0.720518529,0.327212512,-0.067007214,0.642886639,0.416411936,-0.092085935,0.670596063,0.457464993,-0.087541796,0.698705912,0.444302082,-0.081374064
G,0.785369575,0.546172976,-6.81E-07,0.683805048,0.517273486,-0.001861807,0.594228625,0.456870705,-0.015121405,0.528897166,0.429580212,-0.034571122,0.463462114,0.421669245,-0.051723924,0.638118804,0.267459691,0.009229079,0.539596319,0.295639604,-0.025362168,0.480322629,0.312393814,-0.052529018,0.428186655,0.325352907,-0.072516799,0.667091131,0.255671024,-0.012289891,0.559757113,0.341167599,-0.051437952,0.596746862,0.407303125,-0.06116268,0.629785597,0.408868909,-0.062817849,0.694659889,0.276543856,-0.038666591,0.593330503,0.387037963,-0.073230095,0.639187574,0.435647368,-0.061414596,0.674725592,0.41482994,-0.04990745,0.715984225,0.320558041,-0.06764435,0.638980567,0.409191012,-0.091993652,0.665906072,0.450272679,-0.085262753,0.693403482,0.436792284,-0.076951519
G,0.778058767,0.539309025,-6.49E-07,0.67878747,0.509056866,-0.003382221,0.591616392,0.448248506,-0.017337926,0.526682615,0.421557248,-0.036923323,0.461227208,0.414918602,-0.054470003,0.636979461,0.262736768,0.006021712,0.538667798,0.29033488,-0.028383274,0.479080081,0.307158411,-0.056001376,0.426020771,0.319847912,-0.076644324,0.665487409,0.251994908,-0.014620255,0.555835485,0.329872429,-0.051212195,0.586954117,0.39158392,-0.061532822,0.61534369,0.394064546,-0.065188393,0.693334818,0.273176908,-0.040043402,0.590179384,0.379188687,-0.073487811,0.635504842,0.42732209,-0.063055359,0.671421528,0.409135193,-0.053261753,0.715705693,0.31694904,-0.068084501,0.63658756,0.401003152,-0.092348814,0.662661552,0.442626059,-0.086378664,0.690420389,0.432500273,-0.079143524
G,0.778155208,0.532028258,-6.19E-07,0.679783285,0.507569909,-0.003119173,0.592154205,0.44901222,-0.014545845,0.527829051,0.421619654,-0.031603143,0.462815881,0.413901031,-0.046485312,0.633848727,0.261667013,0.011143759,0.539664626,0.287616163,-0.023237588,0.481631696,0.305700928,-0.050460219,0.430774331,0.320165932,-0.069972612,0.660164833,0.24994342,-0.009395319,0.550098002,0.312880248,-0.043924596,0.556722045,0.363918543,-0.055836625,0.561025977,0.358859956,-0.060947601,0.687329412,0.268505782,-0.035069656,0.586903632,0.374739528,-0.070511356,0.631088495,0.423364013,-0.063214108,0.665357113,0.40468812,-0.054192316,0.707997561,0.310550213,-0.063173763,0.633812666,0.39978838,-0.090100892,0.661685467,0.44014892,-0.086578287,0.689243615,0.426282316,-0.080365986
G,0.698697567,0.467822969,-3.84E-07,0.639884114,0.451821744,-0.00623024,0.589443147,0.411188424,-0.014334137,0.55097568,0.391934067,-0.024974419,0.511048257,0.389450014,-0.033936802,0.617105722,0.301883101,0.006048305,0.563332438,0.310239673,-0.015212594,0.529700816,0.318573684,-0.034084946,0.498864412,0.327917457,-0.047711242,0.633509517,0.293648779,-0.00329501,0.575510144,0.334118843,-0.026516547,0.598121464,0.372641444,-0.034413297,0.620339215,0.375741601,-0.037222873,0.650053322,0.303897649,-0.016152112,0.594419479,0.352278769,-0.035907552,0.616799355,0.384658843,-0.029232342,0.636636317,0.378514439,-0.022818362,0.663831055,0.327856183,-0.031150129,0.621042371,0.368627995,-0.04480115,0.635046124,0.39382571,-0.040420838,0.651724279,0.388201982,-0.035369702
A,0.6690443158149719,0.6203660368919373,-4.2934499333568965e-07,0.7435303330421448,0.5803366899490356,-0.031761184334754944,0.8045724034309387,0.4861500561237335,-0.038067713379859924,0.8175472021102905,0.37523353099823,-0.03912152349948883,0.8110301494598389,0.2979092597961426,-0.03098972514271736,0.7636843919754028,0.4147886335849762,-0.020085958763957024,0.7669398188591003,0.3517645597457886,-0.045621782541275024,0.7535328269004822,0.4386036694049835,-0.04996084049344063,0.7491389513015747,0.4421449303627014,-0.0514787882566452,0.7046288251876831,0.4121783971786499,-0.012818009592592716,0.7119492292404175,0.35036522150039673,-0.04387343302369118,0.7099628448486328,0.4532700777053833,-0.04175155982375145,0.7066659331321716,0.4491778612136841,-0.03416638448834419,0.6558213829994202,0.41975879669189453,-0.010367008857429028,0.6550956964492798,0.3525850176811218,-0.04316379874944687,0.666887640953064,0.4495295584201813,-0.020465681329369545,0.6665585041046143,0.45890578627586365,0.0014661786844953895,0.6058539152145386,0.4227103590965271,-0.010115844197571278,0.6030699014663696,0.3809185028076172,-0.027808519080281258,0.6199547648429871,0.446113258600235,-0.010260699316859245,0.6268200278282166,0.4600178599357605,0.007151469122618437
A,0.7526950836181641,0.9123510718345642,-8.529028718839982e-07,0.6611493825912476,0.8564209938049316,-0.0536329559981823,0.5991271138191223,0.7121338844299316,-0.06794150173664093,0.5682744979858398,0.5875102281570435,-0.08005405962467194,0.5333037376403809,0.5060451626777649,-0.08070849627256393,0.644249677658081,0.6096840500831604,-0.006480510346591473,0.6387372612953186,0.5228844881057739,-0.05878257751464844,0.6522324085235596,0.6328638195991516,-0.07482089102268219,0.6595322489738464,0.6565603017807007,-0.07754767686128616,0.7145707607269287,0.619322657585144,0.00028232589829713106,0.7129961848258972,0.5549576282501221,-0.057365380227565765,0.7060040831565857,0.6903994679450989,-0.060229476541280746,0.7040903568267822,0.6825709939002991,-0.04723608121275902,0.7785316705703735,0.638964056968689,-0.006548076868057251,0.780007004737854,0.5941540598869324,-0.070979043841362,0.7592747211456299,0.7193394303321838,-0.05145915225148201,0.7552673816680908,0.7151142358779907,-0.020954592153429985,0.8388523459434509,0.6587306261062622,-0.017931446433067322,0.84019535779953,0.6122738122940063,-0.05081622302532196,0.8186090588569641,0.6939302086830139,-0.032707251608371735,0.8139523863792419,0.7100129127502441,-0.009725780226290226
